Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
45.9,0.122,6.44,-10.843,15.305,5.488,-9.329
45.95,-1.839,6.045,-9.019,2.561,6.951,-11.402
46,0.584,6.067,-10.329,-1.463,2.256,-3.049
46.05,0.385,5.65,-9.33,-1.768,3.049,-3.171
46.1,0.907,4.863,-8.325,5.915,9.451,0.793
46.15,-0.467,5.727,-9.938,-3.72,-0.854,-0.915
46.2,0.924,5.454,-10.087,-3.293,6.768,-6.707
46.25,0.685,5.55,-9.517,-2.927,4.573,-6.463
46.3,-0.749,7.341,-10.781,2.378,8.598,-9.451
46.35,0.745,5.456,-7.74,2.073,9.939,-13.11
46.4,-1.192,5.001,-6.876,-2.378,12.866,-10.122
46.45,0.862,8.042,-10.3,-6.646,8.598,-10.122
46.5,-1.173,4.736,-9.009,8.476,11.402,-7.683
46.55,1.092,6.843,-8.729,-9.268,9.756,-8.537
46.6,-0.034,5.782,-9.548,-0.427,4.39,-1.829
46.65,-0.132,5.78,-9.421,-3.598,0.915,-0.793
46.7,0.39,6.438,-10.139,-2.256,2.866,-1.098
46.75,0.472,6.005,-9.811,-1.037,3.841,-2.317
46.8,0.359,6.084,-9.886,0.488,2.927,-2.988
46.85,0.091,5.825,-9.586,-0.976,2.256,-1.22
46.9,0.534,5.842,-9.85,1.098,5.061,-3.963
46.95,0.594,5.933,-9.268,-0.61,0.793,-1.341
47,0.615,5.854,-9.524,-0.305,5.427,-4.207
47.05,0.316,6.014,-9.96,-0.61,0.061,-0.488
47.1,0.388,6.443,-9.462,0.305,5.61,-4.39
47.15,0.479,6.167,-9.742,0,3.476,-2.073
47.2,0.718,6.551,-8.894,0.183,9.207,-5.366
47.25,0.35,6.249,-9.347,-2.439,5.244,-0.488
47.3,0.646,6.74,-9.23,-11.159,2.744,14.573
47.35,-0.931,6.057,-10.637,-5.305,3.902,-2.195
47.4,0.165,6.297,-9.603,-6.829,2.012,-0.366
47.45,0.682,6.258,-7.992,2.317,8.171,-4.329
47.5,-0.297,6.069,-10.652,-7.073,0.915,14.146
47.55,0.467,5.468,-7.992,-4.512,-1.585,-3.354
47.6,1.219,3.833,-9.201,-7.073,-3.11,4.451
47.65,0.883,8.09,-9.11,-7.439,6.768,15.366
47.7,0.773,5.873,-9.584,-6.037,4.512,-1.646
47.75,0.869,6.299,-8.507,-6.646,-0.488,-0.061
47.8,1.104,7.57,-9.179,-6.524,0.061,-4.512
47.85,0.692,6.136,-8.679,-5.61,1.098,0.061
47.9,1.573,6.235,-8.926,-6.89,-3.659,1.524
47.95,-0.436,7.724,-10.257,-6.28,0.305,5.122
48,1.377,7.041,-9.469,-2.866,-0.061,-1.646
48.05,0.754,6.321,-8.904,-0.061,0.793,-1.463
48.1,0.706,6.871,-8.808,15.549,3.171,-2.5
48.15,0.912,6.807,-8.935,-0.183,2.805,-2.561
48.2,0.637,6.804,-9.005,15.549,2.683,-2.439
48.25,0.687,6.888,-9.019,-15.61,2.439,-2.683
48.3,0.735,6.838,-8.983,-0.427,2.5,-2.195
48.35,0.723,6.615,-8.902,-1.28,1.707,-2.195
48.4,0.742,6.172,-8.772,-0.366,9.39,-2.378
48.45,0.06,7.084,-9.151,-2.012,-0.854,14.146
48.5,0.555,7.57,-8.732,-6.159,-15.61,1.098
48.55,0.804,6.06,-9.227,-3.232,-1.646,2.5
48.6,0.759,6.553,-8.851,-5.61,-2.683,15.427
48.65,0.182,6.57,-8.241,-4.085,-2.622,0.549
48.7,1.432,7.614,-8.162,-4.39,-4.085,1.951
48.75,0.651,6.424,-8.784,-7.073,-2.866,5.061
48.8,-0.733,7.072,-7.999,-0.854,-5.976,2.5
48.85,1.135,6.653,-8.564,-5.305,-0.427,1.768
48.9,1.322,6.876,-8.655,-3.171,-2.195,4.451
48.95,0.733,7.566,-8.868,-3.902,-3.232,3.171
49,1.032,7.02,-8.595,-4.756,-0.061,0.305
49.05,1.109,7.64,-8.717,-8.11,-5.244,3.415
49.1,0.567,6.261,-8.442,-1.829,-4.085,-0.122
49.15,1.216,7.046,-8.492,-6.098,1.829,5.183
49.2,0.017,6.455,-8.643,0.488,-15.549,-0.793
49.25,0.697,7.506,-8.61,-0.305,4.39,-3.415
49.3,0.797,6.778,-8.832,-0.305,2.073,-0.305
49.35,0.871,7.458,-8.849,-0.427,0.549,-2.561
49.4,0.309,8.088,-8.143,-8.72,-6.89,1.524
49.45,0.761,6.802,-7.934,-18.232,-9.207,6.646
49.5,2.373,7.52,-10.276,-12.683,-2.134,2.378
49.55,3.527,7.63,-10.439,-22.5,-6.829,2.5
49.6,0.168,6.924,-7.793,-17.927,-9.939,4.268
49.65,2.365,8.15,-6.955,-20.305,-1.829,4.146
49.7,-0.309,7.185,-9.203,-16.707,-5.488,5.793
49.75,0.022,9.428,-8.181,-22.073,-7.988,5.305
49.8,-0.105,6.196,-7.36,-16.037,-4.39,-15.488
49.85,-0.108,8.143,-7.269,-21.646,-4.268,0.915
49.9,1.901,7.032,-8.408,-18.537,-14.817,4.878
49.95,1.346,8.612,-7.915,-20.732,-2.927,1.524
50,0.177,9.031,-8.119,-20.122,-6.524,2.256
50.05,0.024,8.454,-7.46,-30.183,-2.134,1.524
50.1,0.948,8.004,-5.751,-19.878,-15.427,1.402
50.15,1.618,7.705,-7.056,-5.671,-14.146,-0.244
50.2,0.675,8.15,-7.276,2.012,5.976,-1.829
50.25,0.725,9.479,-7.587,-7.927,11.768,-3.11
50.3,0.594,8.487,-6.773,-8.232,5,-0.671
50.35,0.187,8.183,-5.744,-0.915,2.5,-6.037
50.4,2.854,11.748,-6.577,-8.72,10.061,-3.963
50.45,1.08,7.628,-6.922,-3.415,7.805,-5.732
50.5,0.644,8.44,-6.596,-5.366,9.573,-15.488
50.55,1.214,9.505,-7.47,-1.829,7.744,-4.451
50.6,0.819,8.152,-6.1,3.232,11.829,-4.756
50.65,1.456,8.428,-7.616,-5.488,9.085,-1.585
50.7,1.087,9.134,-6.395,-1.524,10,-1.037
50.75,1.113,9.184,-7.137,-1.037,13.78,-2.195
50.8,1.369,9.105,-6.759,-3.902,8.841,-2.866
50.85,0.551,9.143,-6.074,-1.585,10.488,-3.659
50.9,0.572,8.164,-6.67,-5.122,12.5,-3.72
50.95,1.207,9.323,-6.414,7.805,12.683,-3.049
51,1.458,9.534,-7.039,1.28,2.195,-4.573
51.05,1.094,8.995,-7.039,-2.744,9.146,-7.317
51.1,1.518,8.981,-6.642,-3.354,4.878,-8.293
51.15,1.073,9.333,-6.483,-5.488,2.256,-6.646
51.2,0.457,8.801,-6.658,-8.476,10.671,-3.11
51.25,1.092,8.966,-6.675,-10.793,6.28,-4.329
51.3,0.766,9.079,-6.977,-11.098,5.427,-4.634
51.35,1.408,7.578,-5.799,-10.366,3.415,-4.634
51.4,0.409,8.55,-5.727,-7.988,5.244,-3.476
51.45,1.64,9.086,-6.208,-9.268,6.28,-1.768
51.5,0.601,9.555,-6.199,-10.305,2.988,-1.098
51.55,1.058,9.481,-6.11,-10.427,4.939,-2.439
51.6,1.135,9.754,-4.729,-5.366,11.22,-5
51.65,1.132,9.378,-5.466,-6.707,13.598,-2.012
51.7,0.649,9.301,-5.739,-5.854,11.402,-2.195
51.75,1.587,8.684,-5.804,-0.427,2.073,-2.012
51.8,1.147,9.297,-5.48,-0.61,4.146,-2.195
51.85,0.95,9.424,-5.653,-0.427,2.439,-2.744
51.9,1.056,9.069,-5.456,15.305,3.659,-2.256
51.95,1.113,9.263,-5.519,0.244,3.11,-2.317
52,0.984,9.328,-5.425,-0.122,1.89,-2.317
52.05,0.948,9.345,-5.734,-1.098,2.683,-1.463
52.1,1.472,9.012,-5.282,-5.976,7.073,-1.463
52.15,1.733,8.887,-5.636,-16.707,1.768,-2.988
52.2,1.056,9.354,-5.078,-16.89,2.012,-5.305
52.25,1.12,9.005,-4.891,-12.195,1.341,-3.841
52.3,0.735,9.115,-5.274,-16.707,2.805,-2.927
52.35,1.233,9.402,-5.193,-16.89,5.122,-5.427
52.4,0.625,9.634,-4.714,-17.5,2.134,-5.122
52.45,1.19,9.625,-4.532,-12.744,2.378,-4.329
52.5,1.12,9.811,-4.369,-16.22,4.512,-5.488
52.55,0.994,9.378,-4.345,-14.878,2.805,-7.073
52.6,1.211,9.471,-4.245,-15.366,2.012,-4.939
52.65,0.16,10.755,-4.377,-12.5,3.963,-8.11
52.7,1.714,9.699,-4.247,-23.659,3.354,-0.061
52.75,1.058,9.708,-3.443,-21.951,4.939,-16.402
52.8,0.891,10.084,-3.766,-27.927,2.439,-20.671
52.85,0.833,9.591,-3.239,-26.098,5.488,-22.561
52.9,-0.165,9.828,-2.219,-7.622,4.573,-8.415
52.95,-0.117,10.017,-2.806,5.244,1.098,2.927
53,0.917,9.843,-3.531,-0.244,2.561,-3.171
53.05,0.57,9.878,-3.28,-2.012,5.366,-6.341
53.1,-0.041,9.369,-2.744,5.244,0.183,-10.793
53.15,0.759,10.075,-3.201,5.549,0.244,-13.476
53.2,0.194,9.708,-3.754,2.988,2.317,-10.915
53.25,0.445,10.001,-3.419,4.512,2.744,-8.841
53.3,0.546,10.013,-3.517,3.72,1.829,-7.256
53.35,-0.29,9.859,-3.383,5.244,3.354,-2.073
53.4,0.256,9.89,-3.56,2.317,3.598,-4.329
53.45,-0.366,9.9,-3.302,-1.646,1.646,-0.671
53.5,0.053,10.123,-3.666,-1.768,1.646,-3.293
53.55,-0.031,10.082,-3.558,0.671,3.476,-2.195
53.6,0.086,9.694,-3.826,2.134,2.622,-2.5
53.65,-0.45,9.862,-3.598,-0.244,1.829,-1.829
53.7,0.062,9.833,-3.232,-0.305,2.378,-2.073
53.75,0.048,9.656,-3.51,1.098,3.476,-2.927
53.8,-0.129,10.087,-3.428,0.366,2.5,-2.012
53.85,0.01,9.938,-3.431,-0.366,2.256,-2.195
53.9,0.127,9.974,-3.349,0.488,2.256,-2.256
53.95,-0.084,10.053,-3.654,0.244,3.171,-2.439
54,0.268,9.914,-3.632,-2.195,3.293,-2.561
54.05,0.129,9.924,-3.431,0.61,2.317,-2.134
54.1,0.084,10.039,-3.591,0.244,2.805,-2.561
54.15,-0.146,9.692,-3.402,0.061,2.561,-1.951
54.2,0.124,9.888,-3.819,0.366,2.683,-2.5
54.25,-0.06,9.819,-3.455,0.427,2.866,-2.317
54.3,0.096,10.008,-3.373,0.305,2.195,-2.927
54.35,-0.079,10.032,-3.632,-0.671,2.805,-2.378
54.4,-0.084,10.015,-3.479,0.732,2.439,-3.049
54.45,-0.01,10.029,-3.455,-0.244,2.5,-2.134
54.5,0.129,9.862,-3.402,0.244,2.744,-2.561
54.55,-0.026,9.943,-3.661,0.122,2.744,-1.89
54.6,-0.06,9.792,-3.28,2.317,2.5,-2.622
54.65,-0.019,10.096,-3.694,-1.28,2.805,-2.256
54.7,-0.127,9.747,-3.519,-1.098,2.622,-2.195
54.75,0.005,10.041,-3.639,0.61,2.439,-2.439
54.8,-0.105,9.855,-3.476,-0.793,2.622,-2.073
54.85,-0.148,9.84,-3.548,0.732,2.134,-2.683
54.9,-0.048,9.946,-3.385,-0.427,2.683,-2.256
54.95,-0.01,9.821,-3.433,0.244,2.256,-2.561
55,0.007,9.864,-3.426,-0.366,2.622,-2.134
55.05,-0.031,9.905,-3.39,0.366,2.744,-2.683
55.1,0.22,9.934,-3.61,-0.366,0.976,-6.22
55.15,-0.946,9.553,-3.582,3.415,-0.305,-3.659
55.2,-0.946,9.553,-3.582,3.415,-0.305,-3.659
55.25,1.032,10.135,-3.383,5.793,-4.146,-9.024
55.3,-0.35,9.934,-3.79,0.549,-4.695,-3.354
55.35,0.359,9.704,-3.376,-3.171,-4.146,0.427
55.4,-1.156,9.802,-3.472,-2.134,-4.268,2.317
55.45,0.165,9.864,-3.651,0.549,-2.866,1.89
55.5,-0.508,10.094,-3.668,-0.366,-4.146,4.268
55.55,-0.448,9.864,-3.824,-0.305,-3.963,4.146
55.6,0.467,10.151,-3.97,-5.244,-5.244,4.207
55.65,-0.201,9.957,-3.61,-6.341,-1.829,8.537
55.7,0.268,9.72,-3.376,-1.829,-5.061,10.061
55.75,-1.334,10.195,-3.074,3.598,-5.244,10.976
55.8,0.283,11.274,-3.649,3.902,-8.171,7.195
55.85,0.876,9.969,-3.84,-1.829,2.622,-4.024
55.9,0.412,9.934,-3.472,-3.78,5.305,-3.232
55.95,-0.034,9.893,-3.144,2.256,1.768,-1.89
56,0.436,9.823,-3.675,2.378,1.951,-2.378
56.05,0.34,9.895,-3.591,-1.28,3.476,-2.622
56.1,0.141,9.919,-3.316,-1.098,3.171,-2.378
56.15,0.204,9.72,-3.256,3.537,2.073,-1.951
56.2,0.122,10.015,-3.859,18.171,-0.305,-0.732
56.25,0.127,10.051,-3.668,22.927,1.829,-1.037
56.3,-0.136,9.96,-4.855,13.78,7.195,3.11
56.35,1.358,9.531,-4.381,11.037,6.22,14.817
56.4,-0.144,9.158,-4.089,8.049,7.073,3.841
56.45,-0.141,9.325,-4.14,20.427,3.354,2.683
56.5,0.524,9.39,-3.551,20.915,3.171,1.585
56.55,0.182,9.768,-4.152,18.902,2.622,4.329
56.6,1.085,9.464,-4.616,24.085,1.098,-0.427
56.65,0.601,8.566,-4.405,29.695,2.195,-4.207
56.7,0.927,10.676,-8.835,25.244,4.939,-15.427
56.75,1.192,9.639,-5.801,-9.634,15.244,-3.72
56.8,-0.488,9.878,-5.052,-10.976,2.134,5.671
56.85,0.594,9.321,-3.421,7.317,6.037,-2.256
56.9,0.649,9.644,-5.191,10.793,3.049,-3.598
56.95,0.9,9.34,-5.583,-1.037,0.671,-3.171
57,0.34,9.5,-4.997,-3.78,4.573,-2.744
57.05,0.52,9.383,-5.114,2.683,2.317,-2.866
57.1,0.864,9.091,-5.114,5,2.561,-0.793
57.15,0.915,9.606,-5.504,1.341,1.89,-2.744
57.2,0.639,9.459,-5.344,4.268,3.841,-1.707
57.25,0.165,9.498,-5.775,2.988,15.061,-0.854
57.3,0.828,9.045,-5.454,3.72,-0.976,-1.463
57.35,0.393,9.22,-5.229,5.549,0.427,-0.671
57.4,0.498,9.325,-5.624,1.524,-15,1.341
57.45,0.388,9.246,-5.715,9.939,4.634,4.756
57.5,0.962,9.1,-5.732,6.646,0.488,2.195
57.55,0.773,9.105,-5.897,8.841,3.171,3.902
57.6,1.03,8.875,-5.701,7.805,5.244,2.561
57.65,0.711,9.067,-5.935,10.427,1.646,9.207
57.7,0.781,8.82,-5.887,8.841,-0.854,3.049
57.75,1.846,8.078,-6.476,3.841,4.512,15.488
57.8,0.917,9.134,-6.11,3.72,4.268,-1.463
57.85,1.207,8.681,-5.947,4.085,5.305,-1.037
57.9,1.089,8.918,-5.923,2.256,1.402,-1.037
57.95,1.147,8.89,-6.179,-0.61,2.317,-2.866
58,0.876,9.146,-6.036,0.366,2.927,-2.744
58.05,0.658,8.954,-6.335,0.061,1.89,-2.012
58.1,0.955,8.971,-6.201,0,0.732,-1.402
58.15,0.807,8.775,-5.847,0.854,2.683,-2.744
58.2,0.814,9.009,-6.05,0,1.707,-2.256
58.25,1.243,8.806,-6.144,1.585,3.902,-3.232
58.3,0.814,9.426,-6.27,2.256,2.256,14.939
58.35,1.269,8.847,-5.301,2.805,2.5,-1.951
58.4,1.585,8.916,-6.182,1.341,1.159,-2.866
58.45,1.077,8.121,-6.165,-0.915,3.171,-1.22
58.5,1.178,9.213,-5.839,11.524,3.963,-15.305
58.55,-0.192,7.807,-7.547,1.951,3.232,-0.488
58.6,-0.153,11.461,-5.143,12.622,0.61,-5.183
58.65,1.585,10.733,-7.453,-2.622,3.537,-0.488
58.7,7.755,4.094,-6.364,-14.695,6.585,-5.061
58.75,-0.362,6.819,-5.768,12.927,6.646,-2.317
58.8,0.397,8.006,-6.869,15.549,-1.463,12.988
58.85,1.099,9.725,-4.946,-2.988,-12.927,-4.146
58.9,1.86,7.551,-7.104,-13.293,0.854,-2.134
58.95,0.699,10.8,-4.017,-5.061,-4.39,13.963
59,1.451,12.139,-6.797,-13.293,4.207,-15.244
59.05,0.998,7.618,-6.009,-0.183,2.927,-1.829
59.1,1.525,9.373,-6.22,-0.305,3.963,-3.049
59.15,1.276,8.837,-6.215,0.671,2.622,-2.256
59.2,0.984,8.969,-6.565,-0.549,3.293,-4.024
59.25,1.092,8.906,-6.129,-1.646,4.939,-4.207
59.3,0.517,10.403,-7.554,3.354,5.244,14.695
59.35,1.805,12.505,-6.16,5.732,5.976,-2.195
59.4,0.225,10.321,-7.891,-12.866,2.073,-2.256
59.45,0.869,10.197,-5.416,-2.134,3.476,-3.049
59.5,0.17,8.138,-4.31,4.573,15.244,-4.817
59.55,2.105,7.887,-7.242,1.463,8.598,-2.073
59.6,0.4,9.555,-6.014,-2.5,2.5,-4.329
59.65,1.908,9.129,-5.909,3.598,8.72,-2.744
59.7,0.101,8.231,-4.606,0,6.646,-4.268
59.75,1.302,9.263,-6.665,-2.439,4.39,-6.585
59.8,-0.699,7.697,-5.619,-14.756,3.171,-2.195
59.85,0.68,8.054,-5.253,-12.378,1.707,14.878
59.9,2.909,8.827,-5.418,-1.159,2.561,-4.146
59.95,1.166,9.318,-5.832,-14.634,4.756,-0.671
60,-0.098,8.672,-6.167,-15.427,-0.488,1.22
60.05,1.894,8.444,-6.323,15.305,5.488,-3.11
60.1,0.737,8.768,-6.27,15.305,1.28,-2.073
60.15,0.68,8.76,-5.875,0.183,2.439,-1.098
60.2,1.633,8.471,-6.067,0.793,6.829,-2.195
60.25,0.788,9.402,-6.122,0.793,8.537,-2.012
60.3,1.209,8.662,-6.287,1.524,2.927,-1.89
60.35,1.29,9.433,-8.179,-15.305,4.756,-0.61
60.4,1.956,7.772,-7.286,-2.073,13.476,-2.561
60.45,1.863,9.333,-6.821,-15.122,4.451,-3.476
60.5,1.29,8.353,-6.507,-2.317,10.549,-3.963
60.55,2.732,8.566,-5.624,5.549,10.976,-6.585
60.6,2.44,7.36,-6.361,-0.793,10.732,-8.11
60.65,0.982,8.116,-6.285,-7.012,7.134,-8.476
60.7,-1.475,8.933,-6.503,-5.061,4.207,-2.622
60.75,-0.218,8.811,-6.656,-11.098,2.683,-1.829
60.8,0.666,7.702,-5.377,-2.988,0,-1.585
60.85,1.07,9.407,-6.981,-4.451,0.549,1.951
60.9,1.798,7.925,-5.239,1.585,-29.817,-4.207
60.95,1.47,7.743,-6.376,4.024,3.78,-2.012
61,0.385,8.863,-6.038,2.317,0.976,-0.488
61.05,1.925,8.918,-6.519,3.537,-2.622,3.598
61.1,1.578,8.724,-7.379,3.293,6.463,-7.012
61.15,0.996,8.358,-5.71,-6.829,4.573,-1.463
61.2,1.477,9.653,-5.521,-7.439,6.768,-5.793
61.25,0.728,9.131,-5.48,-10.244,4.939,-2.256
61.3,4.551,8.897,-7.448,-6.159,6.585,-16.28
61.35,0.158,3.608,-4.123,-15.61,-8.598,-24.817
61.4,2.076,12.869,-10.817,-24.695,-4.329,-4.39
61.45,0.012,11.818,-5.926,-21.037,-4.024,-10.305
61.5,-0.443,9.005,-4.908,-24.39,-18.171,-5.427
61.55,1.626,11.42,-5.377,-19.451,-19.573,7.927
61.6,2.672,10.587,-6.412,-18.72,-31.951,-0.61
61.65,0.524,8.076,-5.686,-20.549,-29.634,5
61.7,2.025,7.889,-4.927,-26.159,-29.451,2.744
61.75,0.582,10.525,-5.246,-27.134,-23.78,-9.512
61.8,0.005,9.742,-5.131,-22.073,-24.695,-0.61
61.85,0.678,9.941,-4.563,-14.39,-15.671,-2.744
61.9,1.654,9.981,-3.462,5.488,7.012,-24.695
61.95,0.292,11.281,-6.318,-18.476,6.098,-8.659
62,0.081,9.838,-3.915,-19.695,15.366,-7.866
62.05,0.702,9.007,-3.718,-6.524,1.951,-3.963
62.1,1.046,9.699,-3.44,-24.634,15.366,-13.171
62.15,1.061,9.804,-3.39,-28.963,4.573,-13.232
62.2,0.019,10.089,-3.033,-35.61,4.512,-6.585
62.25,0.836,9.934,-2.844,-39.024,2.5,-8.354
62.3,0.402,10.58,-2.636,-55.915,4.024,-8.11
62.35,0.227,10.013,-2.684,-74.817,0.732,-2.805
62.4,1.381,8.973,-0.122,18.963,1.646,-10.671
62.45,0.814,10.056,-2.962,5.793,7.988,1.89
62.5,0.251,10.295,-1.817,-0.366,1.28,-2.317
62.55,0.414,10.001,-2.052,0.915,0.366,-1.098
62.6,-0.115,9.663,-1.559,6.89,4.329,0.671
62.65,0.611,9.761,-1.427,22.683,5.244,1.463
62.7,0.302,10.041,-2.241,32.012,1.829,-2.012
62.75,0.498,10.12,-2.605,32.927,0.366,-1.585
62.8,0.115,9.996,-2.761,26.89,0.915,0.305
62.85,0.536,9.96,-2.801,19.634,-13.963,3.476
62.9,0.486,10.082,-3.898,9.146,1.524,0.793
62.95,0.263,9.979,-3.792,-3.598,1.524,-6.585
63,0.522,9.857,-3.036,-16.28,3.659,-9.085
63.05,-0.476,9.785,-2.55,-0.183,0.61,-1.159
63.1,0.752,9.663,-2.48,10.549,0.427,-1.159
63.15,0.539,9.565,-3.218,5.183,1.89,-1.402
63.2,0.515,10.068,-3.148,-2.317,2.988,-4.512
63.25,-0.093,9.931,-3.067,-2.622,2.988,-1.951
63.3,0.127,10.257,-2.99,0.244,2.317,-2.561
63.35,0.093,9.955,-2.916,-0.305,3.171,-2.927
63.4,0.189,10.036,-3.084,0.671,1.951,-1.463
63.45,0.357,9.943,-3.139,1.159,2.378,-1.768
63.5,0.168,9.9,-3.096,-1.768,1.951,-3.293
63.55,0.254,10.254,-3.021,-1.585,2.561,-2.805
63.6,0.18,9.869,-2.945,2.012,2.561,-2.073
63.65,0.271,9.835,-3.077,-0.671,2.256,-2.927
63.7,0.038,9.883,-3.041,-1.524,2.439,-3.902
63.75,0.328,10.135,-3.184,-3.537,2.683,-7.927
63.8,0.146,10.259,-2.792,1.951,3.11,-7.195
63.85,0.294,9.62,-3.5,-5.793,-15.549,-7.683
63.9,0.4,9.819,-2.974,-10.305,-1.89,-4.817
63.95,-0.031,10.388,-2.55,-9.085,0.305,-6.768
64,-0.168,10.161,-2.61,-14.146,-0.793,-5.122
64.05,0.28,9.826,-2.933,-19.512,-1.646,-10.976
64.1,0.024,10.001,-3.342,-48.171,-6.22,-12.134
64.15,0.484,10.697,-2.222,-37.866,-0.976,-8.841
64.2,-0.311,11.523,-1.049,-2.012,-6.402,-1.098
64.25,-0.007,10.386,-1.571,4.085,-9.451,-2.256
64.3,-0.065,10.06,-2.179,5.976,-6.341,-10.549
64.35,-0.134,10.772,-1.796,-2.012,-2.256,-11.585
64.4,-0.728,9.744,-1.362,15.488,2.256,1.159
64.45,-0.235,10.154,-2.289,-0.976,1.89,-3.232
64.5,-0.189,10.269,-2.131,2.866,4.939,9.695
64.55,0.026,10.29,-2.078,-8.049,-3.902,-5.366
64.6,-0.017,9.962,-1.35,1.646,-0.976,-10
64.65,0.189,11.042,-1.985,15.305,1.037,-21.89
64.7,-0.472,8.121,-1.42,6.037,0.488,-0.732
64.75,-0.199,11.04,-1.834,-1.28,4.207,-4.451
64.8,-0.201,10.242,-1.721,-2.012,1.89,-0.61
64.85,-0.785,9.634,-1.688,2.744,1.707,-2.195
64.9,-0.204,10.736,-2.066,0.488,4.634,-2.866
64.95,-0.328,9.711,-1.899,0.366,2.622,-1.951
65,-0.407,9.811,-1.925,0.305,2.378,-3.476
65.05,-0.287,9.917,-1.923,-0.61,3.171,-1.707
65.1,-0.431,9.972,-1.853,-0.488,2.256,-1.951
65.15,-0.244,10.839,-1.877,-15.61,3.78,-13.598
65.2,-0.749,10.839,-1.954,-1.585,1.829,-11.402
65.25,0.28,10.175,-1.903,-2.195,1.28,-15.183
65.3,-0.855,9.713,-1.925,-1.402,5.915,-11.829
65.35,-0.402,9.802,-1.812,-0.427,4.573,-8.841
65.4,-1.094,10.027,-1.999,-0.976,1.159,-6.341
65.45,-1.168,9.835,-1.535,-15.549,3.598,-2.439
65.5,-0.615,10.089,-1.812,0.976,2.622,-2.256
65.55,-0.824,9.701,-1.767,0.366,1.89,-2.866
65.6,-0.852,9.957,-1.705,-0.183,2.805,-1.707
65.65,-0.666,10.156,-1.992,-0.915,4.146,-2.683
65.7,-0.97,9.632,-1.779,0.183,3.293,-2.378
65.75,-0.869,10.252,-1.963,0.854,3.049,2.439
65.8,-0.821,11.389,-1.963,4.024,6.585,7.805
65.85,-0.62,11.456,-2.588,-6.22,5.915,10.854
65.9,0.702,10.228,-0.984,15.427,4.39,19.451
65.95,-0.012,11.042,-1.834,-4.512,5.854,23.232
66,0.613,11.665,-2.073,15.427,2.683,23.415
66.05,1.786,9.005,-0.469,-0.793,6.829,25.183
66.1,-3.019,11.612,-2.399,2.195,4.329,23.476
66.15,0.486,11.102,-2.488,-14.573,2.5,18.293
66.2,0.034,8.868,-2.746,1.646,-0.244,20
66.25,1.417,7.444,0.06,0.671,15.549,18.537
66.3,-0.223,12.811,-2.509,13.72,15.488,30.854
66.35,0.129,7.798,-1.192,3.902,-1.402,31.159
66.4,1.894,7.937,-1.283,6.768,-5.915,11.768
66.45,0.017,9.239,-1.468,-15.183,-1.951,-1.89
66.5,2.016,10.408,-0.931,1.89,-3.72,-36.22
66.55,1.348,10.307,-3.895,5.244,-4.085,-24.939
66.6,0.56,7.286,-1.063,0.061,1.402,-8.841
66.65,-0.263,9.711,-2.837,2.073,-0.915,0.366
66.7,0.733,9.584,-2.186,3.537,2.866,-0.366
66.75,1.109,10.113,-2.282,-1.585,2.805,-1.646
66.8,0.9,9.838,-2.265,2.439,1.707,-1.402
66.85,1.176,10.218,-2.265,-2.012,3.11,-2.622
66.9,1.128,9.953,-2.145,1.159,1.829,-2.012
66.95,0.953,10.396,-2.078,0.366,2.256,-4.756
67,0.613,10.096,-2.291,-1.159,0.305,-5.549
67.05,0.972,9.955,-1.551,2.317,0.671,-5.915
67.1,0.936,9.974,-2.382,0.976,1.402,-3.902
67.15,1.207,10.013,-2.148,15.061,1.28,-4.146
67.2,1.053,10.017,-1.812,1.098,1.402,-6.28
67.25,0.783,10.262,-2.14,1.951,1.098,-5.366
67.3,1.168,10.089,-2.279,-1.341,2.073,-3.963
67.35,0.833,9.919,-2.004,1.341,0.732,-5.61
67.4,0.627,9.907,-2.167,0.244,1.768,-6.22
67.45,0.824,9.967,-2.059,-14.817,2.073,-5.976
67.5,1.022,10.001,-2.128,0.732,0.427,-4.512
67.55,0.508,10.041,-2.217,-1.707,3.72,-5.915
67.6,0.603,10.264,-2.03,-0.549,1.768,0.244
67.65,1.19,10.147,-1.939,-0.488,1.768,0.793
67.7,0.917,10.051,-1.757,0.793,2.195,-3.171
67.75,0.706,10.099,-2.119,-1.524,4.329,-5.305
67.8,0.493,9.51,-2.265,-0.122,3.354,-1.707
67.85,1.202,10.307,-2.219,-1.037,1.463,-2.683
67.9,0.917,10.029,-2.121,0.915,2.805,-1.646
67.95,0.912,9.663,-2.148,-0.793,2.988,-1.951
68,0.565,9.905,-2.085,-0.854,2.378,-0.671
68.05,0.903,9.742,-2.107,0.671,1.098,-0.427
68.1,0.948,10.149,-2.425,-0.427,1.707,-3.171
68.15,0.486,9.953,-2.248,-1.829,2.317,-3.049
68.2,0.354,9.845,-1.884,0.976,1.646,-1.524
68.25,0.625,10.312,-2.064,-0.488,3.537,-1.463
68.3,0.797,9.689,-2.255,-0.061,2.378,0.366
68.35,0.974,9.85,-2.191,-0.122,2.988,-0.549
68.4,0.189,9.948,-2.088,0.671,4.878,1.768
68.45,0.876,10.18,-2.433,0,1.829,2.256
68.5,1.403,10.398,-1.705,-2.683,2.012,0.854
68.55,0.797,9.962,-2.021,0.854,3.171,2.439
68.6,1.19,10.259,-2.444,-1.463,1.829,2.317
68.65,0.886,9.936,-1.896,-0.671,0.61,0
