Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
46.3,0.819,5.404,7.889,-5.549,6.098,-3.049
46.35,0.431,5.363,6.527,-6.89,4.939,-1.89
46.4,0.45,5.291,7.07,-6.951,2.439,-2.317
46.45,0.215,5.083,7.252,-9.573,7.439,-2.927
46.5,0.187,5.227,6.33,-9.268,4.512,-3.841
46.55,-0.01,5.164,6.112,-13.598,5.549,-3.963
46.6,0.199,4.982,7.199,-11.402,6.22,-1.28
46.65,0.189,4.59,6.95,-11.524,9.451,-4.268
46.7,-0.091,5.229,7.468,-11.402,3.902,-5.732
46.75,-0.055,5.119,5.899,-12.317,6.28,-5.793
46.8,0.201,4.858,7.558,-8.537,9.085,-2.622
46.85,0.898,4.705,6.431,-9.085,11.463,-2.805
46.9,-0.134,4.348,8.176,0.244,0.854,-5.244
46.95,-0.232,4.709,7.786,0.793,1.89,-0.976
47,-0.084,5.65,7.149,1.159,3.78,-2.744
47.05,0.074,4.669,7.494,1.402,2.317,-2.683
47.1,0.072,4.721,7.669,1.28,2.439,-4.268
47.15,0.024,4.575,7.556,1.28,2.561,-3.232
47.2,0.177,5.042,7.35,-0.244,1.89,-2.805
47.25,-0.108,4.635,7.463,-0.488,2.622,-1.951
47.3,-0.115,4.712,7.8,1.159,3.78,-2.561
47.35,0.079,4.551,7.523,0.976,1.463,-3.659
47.4,-0.177,4.592,7.518,1.585,2.195,-2.927
47.45,0.457,4.846,7.003,-1.646,-3.293,-6.341
47.5,-0.271,4.446,6.981,-4.817,-7.073,-7.561
47.55,-0.419,4.599,7.776,-9.573,-4.878,-5.793
47.6,-1.456,4.089,6.962,-8.659,4.329,-0.732
47.65,-0.247,5.909,6.139,-11.22,4.451,-1.951
47.7,0.103,4.729,8.301,-13.293,-3.171,4.39
47.75,0.443,3.828,7.721,-12.378,-1.22,2.134
47.8,0.077,3.979,7.872,-5.122,4.634,-4.329
47.85,-1.18,4.851,7.819,-13.171,1.829,-4.695
47.9,0.366,3.915,7.913,-8.415,-2.317,5
47.95,-0.678,4.18,8.423,-19.817,-6.707,1.707
48,0.685,3.062,8.226,-10.122,0.366,1.28
48.05,-0.939,4.257,8.875,-0.549,-2.317,2.927
48.1,0.453,2.978,6.984,-11.22,-10.793,-2.439
48.15,2.665,3.297,8.765,-14.817,-12.378,-4.817
48.2,-0.187,3.663,9.16,-2.195,10.671,-3.049
48.25,0.474,4.034,8.387,-2.866,0.549,-3.72
48.3,0.658,3.716,7.805,0.061,0.732,-4.268
48.35,0.141,3.428,8.222,-6.22,-2.256,-3.354
48.4,3.467,4.152,8.504,-19.512,-5.183,6.951
48.45,0.608,3.247,8.023,-24.634,1.28,1.89
48.5,1.82,2.102,9.175,-15.671,-15.549,1.28
48.55,1.82,2.102,9.175,-15.671,-15.549,1.28
48.6,0.812,3.383,7.872,-19.39,-4.573,-1.341
48.65,1.14,2.866,8.859,-22.927,-1.89,15.244
48.7,0.974,2.626,8.507,-19.085,4.817,-1.098
48.75,0.79,1.939,7.932,-20.305,-5.793,1.28
48.8,0.017,1.367,9.459,-14.695,-0.305,2.5
48.85,1.575,2.255,8.011,-18.415,-2.866,2.988
48.9,2.15,1.932,8.796,-15.732,3.354,3.415
48.95,1.46,1.396,8.234,-14.207,-2.744,1.402
49,1.401,2.025,8.396,-11.463,-5.915,4.512
49.05,1.865,2.224,8.535,-31.037,-0.915,2.622
49.1,2.322,0.9,9.397,-5.366,12.5,3.72
49.15,1.927,1.568,8.564,1.098,-0.305,-4.085
49.2,1.616,1.353,8.322,-1.646,0.976,-4.695
49.25,1.329,1.247,8.473,-0.915,2.256,-3.171
49.3,1.094,1.674,8.552,-0.427,2.988,-2.012
49.35,1.365,1.446,8.444,-15.61,4.573,-2.073
49.4,1.228,0.974,8.454,4.878,5.427,-5.671
49.45,1.31,1.451,8.578,12.256,9.207,-4.085
49.5,1.286,1.798,8.392,16.646,8.78,-3.72
49.55,1.506,2.274,8.102,9.451,5.549,-0.976
49.6,1.963,2.346,8.224,8.902,-2.012,-2.378
49.65,0.941,2.368,8.179,0.915,1.524,-2.805
49.7,0.9,1.147,8.049,7.927,8.354,-3.293
49.75,-0.464,2.516,7.865,3.659,-7.012,13.72
49.8,1.578,0.792,9.522,-4.268,5.915,-2.195
49.85,-2.83,2.298,9.359,3.537,11.646,-3.963
49.9,1.099,1.968,8.825,8.171,2.073,-1.098
49.95,0.675,2.224,8.135,6.524,8.902,-2.866
50,1.743,1.829,8.368,5.854,10.305,-3.293
50.05,1.003,1.381,7.843,0.183,1.098,-0.793
50.1,0.848,2.854,8.198,14.451,0,-0.366
50.15,0.584,1.999,7.487,-3.232,2.378,-1.829
50.2,1.798,2.138,8.569,-15.305,3.415,-2.988
50.25,1.324,1.762,8.624,-4.939,2.866,-1.585
50.3,1.465,1.889,8.049,-3.415,3.293,-2.5
50.35,0.668,1.968,8.71,-0.793,3.598,-2.378
50.4,1.494,1.76,8.502,4.329,9.146,-2.134
50.45,1.482,2.071,8.511,7.073,9.207,-5.732
50.5,0.857,1.798,8.758,7.256,8.11,-6.768
50.55,1.027,2.27,8.775,5.061,6.159,-5.122
50.6,0.417,2.04,9.151,8.963,9.146,-4.634
50.65,1.01,1.798,7.53,12.134,14.817,-0.793
50.7,-0.601,3.658,5.825,15,9.695,1.159
50.75,1.207,2.744,7.918,14.634,0.854,-1.463
50.8,0.484,4.791,7.151,9.207,7.927,-15.244
50.85,0.941,3.541,6.393,10.61,6.707,15.488
50.9,-1.326,2.744,10.187,9.756,9.207,2.378
50.95,0.294,3.785,6.845,7.866,15.061,-4.085
51,2.579,3.318,8.662,18.598,11.22,14.573
51.05,1.314,1.437,8.985,9.756,7.134,-1.402
51.1,-0.115,1.513,11.073,11.159,15.915,1.524
51.15,-0.292,3.165,7.539,4.268,6.463,-1.098
51.2,1.204,2.133,7.875,4.329,2.256,-4.085
51.25,0.781,3.735,7.817,1.585,3.293,-3.537
51.3,0.582,3.62,7.805,-15,3.537,-2.5
51.35,-0.271,3.16,8.353,0.488,6.585,-1.646
51.4,-0.177,2.988,8.566,10.122,3.354,-5.732
51.45,-0.148,3.618,7.836,10.244,5.366,-6.524
51.5,0.546,3.587,7.721,11.585,-1.098,-6.768
51.55,-0.9,4.31,7.647,8.476,-3.415,-7.622
51.6,3.579,2.042,7.915,7.317,-13.659,-6.585
51.65,-1.338,3.309,8.641,9.329,0.061,-5.366
51.7,0.144,3.924,6.481,10.122,-1.037,-3.598
51.75,-0.074,5.198,5.789,14.451,-4.085,-1.646
51.8,1.18,4.216,7.226,9.268,-15.366,-5.732
51.85,0.622,3.278,9.843,12.195,3.476,-3.476
51.9,1.887,3.247,7.259,5,1.22,-5.549
51.95,1.365,5.454,8.978,10.366,4.207,12.134
52,-0.582,2.538,4.843,10.732,-5.549,-4.207
52.05,-2.725,3.97,8.064,1.402,7.561,-0.793
52.1,0.97,5.198,7.341,8.11,-2.256,-3.415
52.15,0.273,3.874,7.64,2.866,1.951,-0.061
52.2,0.297,4.994,7.506,1.463,-0.549,-2.439
52.25,0.409,4.187,7.312,0.915,0.976,-3.232
52.3,-0.074,4.623,7.381,-0.305,1.341,-2.5
52.35,0.041,4.721,7.47,-15.305,1.89,-3.659
52.4,0.211,4.334,7.767,0.122,2.805,-1.951
52.45,0.158,4.578,7.008,4.756,3.902,-0.854
52.5,0.057,5.164,7.683,2.073,3.171,-3.232
52.55,0.053,4.831,7.446,3.537,3.72,-0.915
52.6,0.311,4.001,7.24,2.378,4.756,0.549
52.65,-0.148,4.616,7.748,5.793,7.317,0.305
52.7,0.522,4.073,7.171,6.098,2.683,-4.146
52.75,-0.108,4.326,7.204,5.854,6.951,2.866
52.8,0.335,4.836,8.42,5.366,6.159,0
52.85,-0.18,4.563,7.398,5.061,7.317,2.012
52.9,0.326,5.136,7.575,2.134,7.866,0.183
52.95,-0.204,6.122,8.262,-3.293,1.768,-1.951
53,0.146,4.743,7.772,-1.768,3.598,-1.159
53.05,-1.063,4.889,7.678,1.89,2.744,1.829
53.1,-0.237,4.82,6.345,0.793,5.915,0.854
53.15,1.618,4.317,7.104,2.134,15.122,-6.646
53.2,0.139,4.776,7.288,0.488,2.195,-4.085
53.25,0.424,4.654,7.47,-1.28,2.378,-1.707
53.3,0.249,4.97,7.077,-0.305,1.768,-2.988
53.35,0.153,4.714,7.274,-0.549,3.293,-1.28
53.4,0.402,4.525,7.384,-0.61,2.561,-2.561
53.45,-0.132,5.126,7.274,15.061,2.5,-1.951
53.5,0.247,5.052,7.482,-0.549,2.744,-1.951
53.55,0.086,5.011,7.314,-15.549,2.744,-2.317
53.6,0.151,4.762,7.226,-0.183,2.805,-2.5
53.65,-0.12,4.784,7.599,-0.244,2.866,-1.829
53.7,0.153,4.599,7.503,15.488,2.378,-2.195
53.75,0.031,4.626,7.216,0.488,1.524,-2.866
53.8,0.352,4.855,7.266,0.854,0.793,-4.573
53.85,-0.012,4.865,7.211,-0.061,2.988,-1.463
53.9,0.036,4.997,7.345,-0.366,2.256,-2.744
53.95,0.215,4.788,7.381,0.549,3.049,-1.524
54,-0.089,4.822,7.434,0.305,2.866,-1.951
54.05,0.069,4.982,7.3,-0.061,2.683,-2.561
54.1,0.062,5.387,7.266,-0.183,2.744,-1.951
54.15,0.029,4.717,7.422,1.707,2.195,-4.268
54.2,0.603,4.705,7.666,3.659,3.902,-3.232
54.25,0.347,4.633,7.209,7.195,5.061,-0.793
54.3,0.735,4.997,7.587,10.488,-4.39,-6.463
54.35,0.158,5.128,7.434,10.061,0.488,-3.841
54.4,-0.022,5.282,6.84,6.646,5.366,0.244
54.45,0.249,5.586,7.657,12.256,-0.366,-1.22
54.5,-0.192,6.23,6.404,9.695,0.366,-3.293
54.55,0.397,5.174,7.288,8.78,1.585,1.768
54.6,-0.302,5.691,7.647,11.646,-1.098,-4.024
54.65,1.061,5.705,6.922,8.72,2.012,-0.244
54.7,0.038,5.229,7.377,11.22,15.488,-2.317
54.75,0.23,5.229,7.384,8.72,-15.183,-2.073
54.8,0.16,5.741,7.262,11.22,15.427,-4.207
54.85,-0.101,5.231,7.3,10.732,1.463,-1.463
54.9,-0.302,7.693,5.832,1.646,4.817,-1.707
54.95,0.302,5.519,6.912,1.098,2.317,-2.927
55,0.232,5.703,6.596,0.366,2.866,-2.378
55.05,0.28,5.825,6.816,-1.524,5.854,2.439
55.1,0.16,5.705,6.773,0.732,1.28,-2.988
55.15,-0.127,5.942,6.823,1.159,2.439,-1.89
55.2,0.201,5.595,6.847,-15.549,1.28,-3.232
55.25,0.156,5.895,7.178,0.854,2.134,-1.89
55.3,-0.407,5.806,7.288,-0.976,1.768,1.951
55.35,1.171,7.032,7.966,-1.098,3.841,4.024
55.4,0.153,5.083,6.721,-1.585,5.61,4.207
55.45,0.917,5.763,7.314,-4.756,9.146,3.415
55.5,1.214,5.555,5.409,-2.5,1.524,2.805
55.55,-1.53,5.054,7.894,-3.171,14.512,1.585
55.6,2.361,5.612,6.357,-4.146,0.305,0.61
55.65,0.881,5.1,5.195,-1.768,4.695,-2.683
55.7,4.044,6.079,7.59,-7.561,-12.012,-2.012
55.75,-0.393,5.586,6.91,-0.61,2.378,-3.049
55.8,0.026,5.571,7.156,0.549,2.988,-1.585
55.85,0.28,6.088,6.723,1.037,4.817,0.671
55.9,0.189,5.708,6.8,-1.524,6.524,15.244
55.95,0.204,5.593,7.403,-15.488,3.476,-0.915
56,0.402,5.394,6.981,-0.366,2.561,-2.378
56.05,0.352,5.37,7.039,0.427,2.317,-2.439
56.1,0.208,5.748,6.718,-0.61,3.78,-1.829
56.15,0.702,5.289,6.804,-1.402,15.366,-0.915
56.2,0.781,5.382,7.365,-1.707,4.39,1.524
56.25,-0.63,6.342,6.704,-8.049,-13.78,3.049
56.3,0.584,6.1,6.194,-6.585,3.171,0
56.35,0.589,5.545,6.926,-5.305,5.732,-1.951
56.4,-0.089,4.951,7.369,-4.085,1.28,-3.049
56.45,0.103,5.552,6.369,-8.598,10.427,-0.427
56.5,-0.362,4.681,6.807,-5.732,6.341,-2.805
56.55,0.024,5.286,6.699,-9.207,5.549,-1.159
56.6,0.721,5.198,7.197,-10.366,3.72,-4.634
56.65,-0.316,5.119,7.432,-8.11,4.878,-3.841
56.7,0.235,4.532,7.834,-7.683,3.72,-3.049
56.75,-0.007,4.47,7.527,-9.634,4.573,-4.756
56.8,-0.354,4.635,6.986,-13.049,6.341,-1.22
56.85,-0.261,4.793,7.558,-8.415,13.598,-1.768
56.9,-0.022,5.08,7.326,-7.988,11.341,-5.305
56.95,0.017,4.444,7.204,-1.829,2.195,-4.146
57,-0.098,4.336,7.626,2.561,2.927,-3.232
57.05,-0.148,5.2,7.317,2.378,2.073,-3.476
57.1,0.204,4.927,7.223,0.183,2.683,-2.866
57.15,-0.041,4.709,7.391,0.671,1.951,-2.073
57.2,-0.101,5.035,7.456,-4.451,-4.817,-4.878
57.25,-0.067,4.939,7.128,-9.268,-2.866,-7.988
57.3,0.129,5.222,5.789,-13.049,-0.305,-6.707
57.35,-0.907,4.192,7.997,-6.402,1.768,-13.902
57.4,1.477,4.46,6.941,-13.537,-4.512,2.5
57.45,0.302,3.575,6.517,-12.683,-4.146,2.195
57.5,0.215,4.199,9.74,-8.841,15.244,-3.598
57.55,-1.279,4.429,9.467,-6.037,4.329,-0.671
57.6,-0.098,3.29,7.017,-12.317,-12.256,1.341
57.65,-1.645,4.69,6.594,-6.585,7.439,-2.622
57.7,-0.369,4.398,8.993,-13.598,-7.317,0.305
57.75,0.845,4.63,7.738,-31.098,2.561,4.146
57.8,3.11,3.589,7.175,-30.732,-0.488,-1.463
57.85,1.152,2.586,8.478,-10.854,-5.732,-0.915
57.9,0.848,3.843,7.233,-0.854,-5.793,-4.268
57.95,2.009,3.244,8.519,3.171,3.293,-6.159
58,0.857,3.148,8.305,1.402,2.927,-1.037
58.05,0.603,3.493,7.422,-5.427,-5.793,-0.244
58.1,-0.055,3.395,7.772,-17.134,-9.268,0.915
58.15,1.963,3.215,8.25,-14.329,-10.549,1.463
58.2,1.834,3.498,7.585,-18.963,-4.939,2.866
58.25,0.697,2.131,8.349,-22.134,-5.549,14.573
58.3,0.429,2.349,7.695,-17.744,-4.634,0.61
58.35,0.781,2.777,8.684,-17.317,-15.61,1.22
58.4,0.9,2.971,8.322,-17.195,0.366,1.585
58.45,1.942,3.666,7.97,-25.854,-0.366,-1.098
58.5,-0.931,1.073,7.587,-20.122,-5.305,-6.951
58.55,0.735,1.314,8.133,-18.232,-2.195,-4.878
58.6,0.977,1.53,8.021,-18.11,-2.561,1.098
58.65,1.496,1.654,7.796,-13.537,4.756,4.085
58.7,1.978,1.458,8.756,-16.159,-3.841,2.256
58.75,1.283,1.7,7.858,-0.305,-0.427,1.646
58.8,0.57,0.443,9.953,-6.707,15,2.744
58.85,2.442,1.65,7.884,-3.78,4.024,-2.683
58.9,2.267,2.037,10.281,-0.549,3.537,-3.171
58.95,1.097,1.875,8.138,-0.915,1.951,-3.415
59,0.766,1.329,8.648,15.366,-0.305,-3.902
59.05,1.192,1.07,8.416,-0.366,1.707,-3.171
59.1,1.386,1.207,8.552,15.366,2.073,-2.805
59.15,1.24,1.188,8.404,1.524,2.805,-2.439
59.2,1.341,1.259,8.768,-15.61,4.756,-2.5
59.25,1.168,1.475,8.356,6.951,8.78,-3.232
59.3,1.137,2.21,9.172,8.537,8.78,-3.415
59.35,2.523,1.774,7.786,6.768,14.39,-5.488
59.4,-0.632,2.598,8.169,3.232,4.085,-3.232
59.45,1.006,1.274,8.1,4.329,6.89,-1.22
59.5,1.006,1.812,8.839,6.829,7.378,-2.805
59.55,0.733,2.27,8.272,4.329,8.049,-1.951
59.6,1.101,0.948,8.514,7.073,12.195,-2.805
59.65,1.803,1.152,9.282,4.756,5.976,-3.11
59.7,1.068,2.528,7.748,7.073,3.476,-1.89
59.75,1.98,2.023,9.246,6.28,-1.524,-1.829
59.8,0.627,2.186,8.794,7.073,6.646,-2.378
59.85,2.365,2.136,7.86,1.89,-14.634,-3.171
59.9,1.209,2.54,7.705,2.317,-3.78,-1.524
59.95,0.467,0.95,8.387,0.549,-0.183,-15.549
60,1.099,2.006,7.597,-1.341,3.78,-2.073
60.05,1.36,1.693,8.442,0.732,5.61,-2.195
60.1,1.12,1.937,8.66,2.561,9.268,-3.354
60.15,1.642,2.066,8.504,6.768,8.049,-4.939
60.2,0.606,1.832,8.993,9.756,7.378,-5.305
60.25,0.01,2.073,8.011,11.524,9.939,-1.22
60.3,0.472,2.978,8.468,12.622,9.878,-1.524
60.35,2.703,1.97,9.649,16.28,8.72,0.793
60.4,-1.441,3.194,7.111,9.573,6.037,-1.829
60.45,0.9,5.686,5.397,11.037,3.415,-15.427
60.5,-2.227,2.157,10.774,26.463,10.244,1.707
60.55,3.151,2.377,9.697,12.439,10.305,2.805
60.6,1.963,2.978,7.494,12.561,28.476,0.854
60.65,2.899,3.675,7.977,12.439,11.707,14.695
60.7,1.077,2.284,7.633,10.305,10.61,-1.768
60.75,2.734,3.587,7.321,10.488,8.598,-3.963
60.8,3.412,3.587,9.131,8.902,6.646,-1.951
60.85,-1.511,3.692,5.837,2.561,4.024,-1.22
60.9,1.611,4.106,8.03,0.671,0.976,-3.354
60.95,0.476,2.851,9.141,5.305,5.915,-5.976
61,-0.788,3.783,7.173,6.768,-3.902,-9.634
61.05,-1.398,2.844,8.301,15.183,-3.598,-5.915
61.1,2.99,2.337,6.371,10.671,7.012,-3.659
61.15,-1.882,4.18,7.343,7.439,14.817,-5.488
61.2,0.318,3.247,8.701,12.378,2.744,-2.378
61.25,-2.033,4.752,6.931,29.39,-2.866,-4.024
61.3,3.534,4.034,6.39,8.11,-3.902,-2.012
61.35,-0.074,2.459,7.661,12.988,3.902,-4.085
61.4,-1.214,3.73,6.033,11.524,-10.671,-4.817
61.45,-0.991,4.152,6.934,6.524,15,-4.817
61.5,-0.986,4.312,7.86,11.951,14.329,-3.476
61.55,-0.991,3.862,7.111,8.415,-2.134,-4.085
61.6,0.436,4.029,6.4,6.098,15.488,13.963
61.65,0.481,5.368,6.457,3.171,13.537,1.037
61.7,-0.266,3.931,8.049,-3.659,15.488,2.195
61.75,0.757,4.901,7.568,-1.159,6.402,1.646
61.8,0.536,4.887,7.575,2.683,1.585,-0.854
61.85,-0.146,5.064,7.578,15.427,1.037,-2.378
61.9,0.39,5.037,7.69,-2.927,2.256,-3.354
61.95,0.362,4.164,7.887,-1.159,2.5,-2.256
62,0.419,4.525,7.659,0.244,2.988,-1.524
62.05,0.007,4.566,7.468,15.366,2.5,-2.073
62.1,0,4.448,7.673,-0.122,2.683,-2.012
62.15,0.407,4.8,7.429,-1.098,2.622,-2.012
62.2,0.12,4.422,7.298,1.646,1.28,-2.866
62.25,0.069,5.272,6.986,2.073,2.378,-1.463
62.3,0.158,4.695,7.956,1.951,3.598,-1.341
62.35,0.34,3.826,7.104,6.707,5.549,-1.707
62.4,0.429,4.286,8.009,6.829,2.378,-1.159
62.45,0.338,4.602,7.391,1.402,2.927,-1.28
62.5,0.077,4.987,7.64,5.366,5.488,1.89
62.55,0.692,4.065,7.963,0.854,2.927,-15.427
62.6,-0.426,4.824,7.027,2.622,3.902,0.305
62.65,-0.16,4.932,7.652,2.134,9.146,-0.061
62.7,0.022,4.915,7.108,-11.463,6.646,2.256
62.75,1.489,5.006,7.357,5.061,5.305,0.793
62.8,0.713,5.564,7.499,-1.89,0.976,-2.866
62.85,0.393,4.843,7.87,-0.427,2.134,-1.524
62.9,-0.043,5.004,7.779,0.305,1.829,-1.585
62.95,0.35,4.477,7.25,1.098,0.671,-3.841
63,0.28,4.745,7.226,-0.793,1.89,-2.317
63.05,0.084,4.561,7.405,15.366,1.524,-3.171
63.1,0.113,4.733,7.151,0.854,3.476,-4.268
63.15,-0.055,5.049,7.47,-0.244,2.134,-2.5
63.2,0.261,4.542,7.36,1.037,1.951,-3.171
63.25,0.108,4.7,7.36,-0.061,2.134,-3.598
63.3,-0.153,4.887,7.142,-0.732,3.232,-1.402
63.35,0.283,4.367,7.293,0,2.012,-2.439
63.4,0.397,4.662,7.403,-15.61,2.805,-2.195
63.45,0.273,5.001,7.245,-0.305,2.683,-2.134
63.5,0,4.717,7.214,-0.671,2.439,-2.317
63.55,-0.204,4.82,7.209,0,2.561,-2.317
63.6,0.165,4.748,7.647,0.427,2.439,-2.744
63.65,0.438,5.456,7.341,-15.427,2.805,-2.073
63.7,0.34,5.236,7.24,0.671,1.768,-2.988
63.75,0.017,4.664,7.412,-0.305,2.988,-1.89
63.8,0.201,4.633,7.547,-15.488,2.195,-2.927
63.85,0.043,4.884,7.343,-0.366,2.866,-1.89
63.9,0.024,4.776,7.317,0.061,2.317,-2.439
63.95,0.18,4.618,7.405,0,2.439,-2.378
64,0.139,4.616,7.427,-0.549,3.11,-1.89
64.05,0.136,5.04,7.405,-0.122,2.134,-2.378
64.1,0.206,4.887,7.223,0.244,2.134,-2.073
64.15,0.443,5.136,7.223,-0.061,3.049,-1.829
64.2,0.666,4.944,7.602,2.5,3.841,-2.805
64.25,-0.065,4.743,7.319,8.293,0.61,-3.476
64.3,0.409,4.676,7.432,10.854,-1.28,-6.098
64.35,-0.318,4.865,6.871,12.012,0.793,-2.988
64.4,0.292,4.616,7.609,12.988,15.244,-1.89
64.45,0.086,5.045,6.764,11.098,-0.305,-3.415
64.5,0.876,5.468,7.099,9.268,2.439,0.366
64.55,-0.836,6.103,7.252,8.72,4.451,2.988
64.6,0.029,6.065,6.792,8.232,2.073,14.634
64.65,0.192,5.052,6.855,7.317,3.537,1.463
64.7,0.151,5.389,6.069,10,3.963,-1.951
64.75,0.855,5.116,6.536,9.878,0.488,-0.854
64.8,0.39,5.373,6.91,10.61,-0.915,-2.988
64.85,-0.378,5.885,7.324,10.915,-1.524,-2.744
64.9,0.215,6.61,6.586,4.756,4.085,-0.305
64.95,-0.06,6.189,6.673,0.549,3.659,2.134
65,0.043,6.23,6.869,2.073,8.171,7.439
65.05,-0.879,6.479,5.538,14.39,6.037,0.61
65.1,0.065,5.866,6.527,-0.976,0.488,-2.988
65.15,0.038,5.861,6.74,0.366,3.354,-1.829
65.2,0.898,5.914,6.44,15.549,-0.671,-4.695
65.25,-0.371,5.763,6.783,-15.488,2.195,-1.098
65.3,0.182,6.086,6.151,-2.073,2.683,2.195
65.35,-0.227,6.06,6.548,-2.561,5.549,1.341
65.4,1.408,5.89,5.875,-1.28,3.171,4.024
65.45,1.334,5.466,8.466,0.976,2.134,3.354
65.5,1.331,6.184,7.444,-3.293,1.098,2.927
65.55,-0.218,6.989,4.652,-4.634,0.915,1.22
65.6,0.283,5.346,7.942,-0.61,2.256,-1.463
65.65,-1.125,5.981,6.653,-4.756,4.024,-1.829
65.7,2.057,5.739,6.347,-5.915,11.22,-15.122
65.75,-0.196,5.966,7.638,-2.622,11.341,-3.902
65.8,0.168,5.116,7.223,-0.854,4.817,-4.329
65.85,0.728,6.404,6.409,-4.939,13.841,1.951
65.9,2.351,5.231,7.252,-11.159,9.329,-0.366
65.95,0.002,5.418,7.417,-9.085,6.585,-2.5
66,0.242,5.504,6.847,-5.488,2.5,-2.744
66.05,0.441,5.452,6.9,-6.159,5,-6.768
66.1,-0.196,5.799,7.242,-5.671,6.037,-6.463
66.15,0.809,5.255,7.719,-8.415,3.902,-4.085
66.2,1.587,5.646,6.244,-8.415,3.537,-4.207
66.25,0.469,4.942,7.803,-7.5,4.146,-3.72
66.3,0.711,4.822,6.503,-10.549,2.256,-1.524
66.35,0.136,4.855,7.195,-8.354,7.5,-4.024
66.4,0.268,4.633,7.594,-9.695,4.756,-3.232
66.45,0.369,5.452,7.69,-11.159,3.72,-5.488
66.5,-0.283,4.848,7.53,-11.341,6.22,-2.927
66.55,-0.101,4.274,6.919,-8.841,10,-5
66.6,0.242,4.592,8.478,-2.317,3.354,-4.695
66.65,-0.079,4.8,7.898,2.195,4.146,-3.476
66.7,0.175,4.879,7.101,-0.122,2.622,-2.744
66.75,0.402,4.58,6.687,-1.159,-4.207,-4.878
66.8,-0.108,4.506,6.776,-4.024,-6.037,-6.341
66.85,0.249,4.549,7.994,-6.89,-8.476,-6.707
66.9,0.867,4.566,6.598,-7.134,-15.366,-3.598
66.95,-0.589,4.817,6.67,-0.305,-4.939,0.244
67,0.85,4.8,7.156,-12.805,-2.988,3.476
67.05,0.469,4.508,7.568,-13.171,14.329,5.976
67.1,0.187,3.51,7.278,-8.415,3.963,0
67.15,0.838,3.421,8.588,-4.512,-15.549,-1.22
67.2,-1.142,4.367,7.298,-11.098,-1.098,-0.61
67.25,1.659,3.62,8.231,-11.829,11.524,-1.22
67.3,-0.438,3.893,8.461,-11.951,13.232,1.524
67.35,1.561,3.187,6.804,-18.171,-7.439,3.476
67.4,1.719,2.521,8.291,-9.573,3.476,-15.488
67.45,-1.82,2.966,8.116,-10.427,-3.902,-3.171
67.5,0.651,3.445,7.578,-5.61,10.061,-4.329
67.55,0.266,3.397,7.422,-0.366,-0.732,-6.341
67.6,0.646,3.733,7.805,-2.012,-1.098,0.61
67.65,0.57,4.336,7.525,-15.854,-10.183,0.854
67.7,2.203,3.778,7.429,-22.195,-5.183,1.524
67.75,0.852,2.538,7.748,-21.951,-3.841,-3.354
67.8,-0.024,2.035,8.839,-20.549,-6.585,1.707
67.85,-0.749,1.841,8.847,-18.232,-5.793,2.744
67.9,0.196,2.617,8.004,-17.195,-0.61,0.183
67.95,1.049,2.708,8.15,-19.817,-6.402,-2.195
68,1.748,1.542,8.025,-15.061,1.463,-0.61
68.05,0.637,2.591,7.542,-22.988,-5.427,-3.11
68.1,1.298,1.997,9.275,-14.512,-2.683,-1.951
68.15,1.07,1.231,8.349,-0.671,-15.549,3.841
68.2,1.75,1.925,7.786,-18.232,-0.061,3.963
68.25,2.478,1.542,8.744,-13.659,-2.561,1.646
68.3,0.587,1.173,8.32,-17.622,-0.915,0.61
68.35,0.814,0.577,9.867,-1.951,9.451,0.671
68.4,1.901,1.003,8.897,0.915,3.11,-1.402
68.45,2.703,0.778,8.78,0.183,2.683,-3.476
68.5,0.668,0.74,8.459,1.402,4.207,-4.146
68.55,1.099,0.991,8.672,2.134,1.463,-4.207
68.6,1.42,1.532,8.241,0.61,2.5,-2.561
68.65,1.609,1.393,8.485,-0.732,2.805,-1.585
68.7,0.948,1.173,8.684,-0.366,6.22,-0.549
68.75,1.611,1.446,8.689,3.049,4.451,-1.159
68.8,1.384,1.618,7.848,-0.976,2.683,-3.11
68.85,1.025,0.752,7.815,3.354,3.902,-3.232
68.9,1.867,2.155,8.133,5.244,5.61,-2.134
68.95,0.967,0.972,8.562,9.817,10.976,-3.78
69,-0.105,2.116,7.894,4.329,1.341,-3.232
69.05,2.535,1.271,8.916,7.134,7.195,-2.805
69.1,1.446,1.678,7.8,3.841,-1.89,-2.805
69.15,1.882,1.417,8.528,6.402,1.585,-2.073
69.2,1.791,1.877,8.502,3.78,8.78,-1.768
69.25,1.803,2.157,7.709,4.207,3.537,15.122
69.3,1.556,2.172,8.995,7.317,8.049,-1.585
69.35,1.815,1.856,8.143,6.585,-1.28,-3.049
69.4,-0.407,1.935,7.903,9.146,-1.037,-1.646
69.45,1.877,2.109,8.068,4.268,0.244,15.488
69.5,1.211,1.793,8.945,5.366,7.5,-1.585
69.55,1.58,1.611,7.793,1.22,5.122,-1.098
69.6,2.842,1.891,7.453,5.122,9.756,-1.768
69.65,1.884,2.425,7.824,-0.61,8.78,-1.768
69.7,1.314,2.035,8.641,5.976,10.549,-2.622
69.75,1.75,2.15,8.535,4.817,11.524,-3.598
69.8,0.893,1.82,8.025,5.488,10.915,-4.573
69.85,1.02,2.219,8.408,10.305,7.195,-1.524
