Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
44.95,0.273,9.562,-4.326,15.427,1.037,-0.793
45.0,0.223,9.385,-4.887,14.207,0.305,0.61
45.05,0.244,9.517,-4.817,11.28,1.707,0.549
45.1,0.062,9.704,-4.942,8.11,2.683,1.22
45.15,0.029,9.074,-4.798,11.707,2.561,4.756
45.2,0.589,9.385,-5.071,11.646,1.585,-0.854
45.25,0.369,9.783,-5.626,6.768,1.402,-1.585
45.3,0.124,9.524,-5.794,0.183,2.256,-0.61
45.35,0.551,9.366,-5.236,-3.841,2.805,-3.902
45.4,0.019,9.287,-4.944,-0.183,2.988,-2.744
45.45,0.18,9.426,-5.066,2.805,2.622,-0.915
45.5,0.56,9.625,-5.272,0.488,2.988,-3.049
45.55,0.412,9.392,-5.294,-1.951,1.89,-2.012
45.6,0.373,9.376,-5.013,0.183,2.561,-3.11
45.65,0.163,9.481,-5.193,1.402,2.5,-2.256
45.7,0.232,9.476,-5.066,0.976,3.11,-1.524
45.75,0.359,9.404,-5.248,-1.829,2.561,-3.232
45.8,0.072,9.483,-5.478,-4.512,2.378,-2.256
45.85,0.62,9.946,-5.741,-14.634,1.524,-4.634
45.9,0.263,9.572,-4.93,-23.049,0.732,-5.793
45.95,0.093,9.416,-4.779,-25.305,0.915,-6.22
46.0,0.388,9.562,-4.63,-27.988,1.829,-6.463
46.05,0.065,9.361,-4.073,-25.488,0.366,-5.061
46.1,0.426,9.409,-3.768,-22.988,1.098,-6.159
46.15,-0.105,9.515,-3.831,-18.841,0.671,-4.756
46.2,-0.105,9.515,-3.831,-18.841,0.671,-4.756
46.25,0.074,9.668,-3.615,-21.341,2.561,-6.341
46.3,0.218,10.108,-3.677,-21.646,1.585,-5.915
46.35,-0.089,9.948,-3.383,-23.659,0.488,-5.183
46.4,0.06,9.819,-2.433,-18.171,3.72,-5.671
46.45,-0.062,9.716,-2.219,-7.317,2.134,-3.232
46.5,0.103,9.718,-2.693,7.012,15.366,0.305
46.55,0.06,10.092,-3.687,9.756,2.927,-2.195
46.6,0.577,9.871,-3.462,-2.5,4.329,-2.134
46.65,-0.359,9.708,-3.084,-10.549,3.293,-6.585
46.7,-0.136,9.268,-2.871,-11.098,2.317,-2.866
46.75,0.608,10.096,-2.674,-13.598,2.256,-5.122
46.8,0.232,9.785,-2.761,-10.976,4.634,-4.024
46.85,-0.208,9.572,-2.339,-7.073,2.744,-2.988
46.9,-0.103,9.613,-2.904,-6.646,2.988,-5.244
46.95,-0.493,9.206,-2.205,-3.049,3.963,-2.378
47.0,0.833,8.672,-2.21,-4.695,2.988,-4.39
47.05,-0.797,9.857,-3.06,-3.293,2.988,-5.488
47.1,0.187,10.841,-3.129,-7.805,1.463,-2.012
47.15,0.237,10.257,-2.375,-9.451,-0.549,-2.073
47.2,0.608,9.364,-2.322,-9.085,2.5,-4.207
47.25,-0.967,9.658,-1.87,1.28,1.89,-3.232
47.3,0.132,9.886,-2.21,3.049,-3.659,0.854
47.35,-0.089,10.41,-2.646,-4.695,7.012,-6.585
47.4,-0.019,10.077,-2.363,-8.171,15.183,-3.171
47.45,-0.192,10.302,-2.085,-12.073,4.573,-2.805
47.5,-0.472,9.68,-1.401,-1.89,0.854,-4.085
47.55,-0.034,9.902,-1.614,7.134,4.146,0.183
47.6,-0.522,10.022,-2.361,4.39,2.744,-2.744
47.65,0.153,10.118,-2.157,-6.646,4.756,-3.841
47.7,-0.584,9.867,-1.599,-5.061,1.89,-2.683
47.75,-0.383,10.056,-1.844,3.72,2.561,-3.476
47.8,-0.034,10.084,-2.133,3.293,2.744,-1.585
47.85,-0.304,10.171,-2.126,-2.134,1.646,-1.768
47.9,0.201,10.317,-2.217,-2.866,2.683,-3.78
47.95,-0.338,10.111,-1.729,-0.244,2.683,-2.134
48.0,-0.057,10.41,-2.246,1.585,4.207,-3.11
48.05,0.364,9.838,-1.92,-0.732,2.866,-2.622
48.1,0.134,9.78,-1.956,-1.098,0.793,-2.439
48.15,0.072,10.034,-1.961,-0.793,1.829,-3.354
48.2,-0.057,10.034,-1.872,0.549,3.354,-2.378
48.25,-0.18,9.831,-2.052,1.159,2.927,-2.5
48.3,-0.12,10.558,-2.002,-0.244,2.866,-3.537
48.35,-0.517,10.168,-1.875,-0.671,1.159,-15.61
48.4,0.45,10.027,-2.394,-0.61,2.134,-3.293
48.45,-0.436,10.206,-1.867,1.646,4.329,-3.293
48.5,0.371,9.984,-2.612,1.585,1.524,-1.768
48.55,0.266,10.321,-2.385,-2.317,1.28,-1.28
48.6,0.067,10.621,-1.513,-2.744,2.439,-3.476
48.65,0.34,9.359,-0.919,0.976,2.866,-2.317
48.7,-1.025,10.211,-2.394,1.646,2.561,-2.378
48.75,0.278,9.72,-2.492,-1.341,2.256,-2.622
48.8,0.929,8.471,-1.949,2.561,3.598,-3.72
48.85,-1.176,10.07,-2.708,1.585,2.866,-2.561
48.9,0.333,9.239,-1.798,-2.134,2.5,-1.951
48.95,-1.006,10.022,-2.248,0.305,0.793,-2.805
49.0,0.089,9.218,-2.011,15.244,2.195,-1.707
49.05,-0.05,9.407,-2.184,-0.183,3.902,-3.232
49.1,-0.608,10.084,-2.586,-1.22,0.061,-2.561
49.15,0.594,9.912,-1.985,0.915,15.305,-1.89
49.2,-0.057,10.058,-2.497,1.89,4.329,-1.646
49.25,0.089,9.948,-2.428,1.951,1.159,-1.585
49.3,-0.201,9.84,-2.033,-3.72,1.646,-3.415
49.35,0.048,9.895,-1.772,-2.317,3.11,-3.11
49.4,-0.517,10.453,-1.736,2.378,4.146,-1.341
49.45,-0.192,10.374,-2.152,-0.61,0.305,-2.439
49.5,0.041,9.862,-1.99,-1.402,1.402,-2.683
49.55,-0.292,10.08,-1.829,0.122,2.134,-2.683
49.6,-0.318,10.381,-2.179,0.549,2.378,-2.622
49.65,-0.057,10.159,-1.901,-0.976,2.378,-1.646
49.7,-0.168,10.104,-1.841,0.183,2.439,-2.378
49.75,-0.283,10.041,-1.992,0.671,2.561,-2.744
49.8,0.151,9.862,-1.894,-0.488,1.951,-3.72
49.85,-0.271,10.479,-1.99,-1.341,2.439,-1.037
49.9,0.036,9.819,-2.112,1.707,0.305,-5.427
49.95,-0.673,10.223,-2.471,-1.768,2.012,-3.415
50.0,-0.378,10.118,-1.903,-1.159,3.171,-4.878
50.05,-0.127,10.092,-1.937,0.915,0.0,-2.866
50.1,-0.436,9.685,-1.99,1.768,4.451,-2.012
50.15,-0.132,10.494,-1.999,-1.463,3.72,-2.866
50.2,-0.045,9.855,-2.126,-1.037,2.805,-1.463
50.25,-0.414,10.036,-2.456,-2.988,3.049,-0.488
50.3,-0.462,9.378,-1.721,-5.854,2.256,-3.72
50.35,-0.397,10.218,-1.621,-4.268,3.11,-2.683
50.4,-0.591,9.95,-1.925,-5.427,3.293,-4.024
50.45,-0.192,10.154,-2.172,-5.549,3.293,-0.793
50.5,-0.192,10.159,-1.803,-5.976,1.463,-1.524
50.55,0.153,10.206,-1.614,-3.537,2.195,-3.415
50.6,-0.879,10.07,-1.832,-2.317,2.256,-2.073
50.65,0.005,10.348,-1.834,-2.805,3.415,0.976
50.7,-0.101,10.321,-1.602,-4.878,2.317,-3.78
50.75,-0.464,9.878,-1.35,-0.488,3.232,-1.341
50.8,-0.215,9.934,-1.398,2.195,1.951,-1.707
50.85,0.263,10.142,-1.803,0.854,3.11,-3.171
50.9,-0.539,10.072,-1.65,-1.524,2.256,-1.22
50.95,-0.079,9.998,-1.607,-0.061,2.622,-3.354
51.0,-0.266,10.025,-1.448,0.854,2.683,-1.951
51.05,-0.352,10.161,-1.832,0.183,2.622,-1.646
51.1,0.091,10.357,-1.638,-0.793,2.744,-2.439
51.15,-0.723,9.747,-1.504,1.524,2.5,0.732
51.2,0.34,10.218,-1.662,3.415,2.317,-2.805
51.25,-0.429,10.036,-1.748,-1.341,2.378,-2.256
51.3,-0.11,10.228,-1.59,-1.037,3.11,-1.524
51.35,0.048,9.718,-1.528,0.305,2.378,-3.963
51.4,-0.445,9.883,-1.525,0.488,2.195,-0.549
51.45,0.026,10.171,-1.544,-0.305,2.5,-3.415
51.5,-0.201,10.034,-1.496,-1.098,2.256,-6.22
51.55,0.012,9.993,-1.585,-0.244,3.659,-3.11
51.6,0.036,10.01,-1.482,0.488,2.744,-3.598
51.65,0.079,10.116,-1.592,0.183,2.5,-2.378
51.7,-0.438,9.874,-1.647,-0.183,2.866,-1.037
51.75,-0.283,10.06,-1.384,0.854,2.256,-1.89
51.8,-0.065,9.977,-1.64,0.671,2.561,-4.024
51.85,-0.115,9.821,-1.659,0.061,1.951,-2.073
51.9,-0.304,10.185,-1.575,-0.549,2.317,-2.195
51.95,-0.266,10.051,-1.547,0.427,2.378,-2.439
52.0,-0.12,9.972,-1.642,0.366,2.256,-2.439
52.05,-0.048,10.156,-1.709,-0.427,2.439,-2.5
52.1,-0.275,10.065,-1.633,-0.488,2.317,-2.378
52.15,-0.304,10.044,-1.573,0.915,2.622,-7.073
52.2,-0.409,9.96,-1.736,2.439,2.195,-12.927
52.25,-0.448,10.238,-1.803,-1.037,1.524,-11.829
52.3,-0.453,10.144,-1.618,-2.5,0.305,-8.476
52.35,-0.67,10.046,-1.393,-0.61,2.866,-5.61
52.4,-0.759,10.285,-1.705,0.0,2.927,-4.146
52.45,-0.907,10.324,-1.882,-5.244,2.256,1.22
52.5,-0.57,9.596,-1.532,-2.5,3.72,0.915
52.55,-0.577,10.041,-0.953,-15.244,4.085,0.549
52.6,-0.187,10.417,-1.528,2.073,5.122,1.707
52.65,-0.405,10.333,-1.678,0.793,4.573,15.305
52.7,-0.371,10.027,-1.674,-1.646,3.659,3.415
52.75,0.12,9.931,-1.073,-2.012,5.183,2.378
52.8,0.017,10.022,-1.544,-1.524,4.451,0.427
52.85,-0.117,10.396,-1.642,-6.829,4.024,4.39
52.9,0.512,10.393,-1.307,-4.024,3.171,-4.207
52.95,0.323,10.3,-1.506,-2.073,2.988,-1.585
53.0,-0.572,9.51,-1.252,0.244,3.049,15.549
53.05,0.01,10.063,-1.384,0.61,2.744,0.549
53.1,0.158,9.938,-1.401,2.073,2.195,-4.268
53.15,-0.206,10.058,-1.786,-0.61,2.622,-3.476
53.2,-0.151,10.247,-1.362,-0.915,2.256,-1.28
53.25,-0.024,9.821,-1.3,2.439,2.683,-2.195
53.3,-0.22,9.934,-1.755,0.122,2.927,-3.11
53.35,0.285,10.139,-1.81,-4.634,1.159,-7.927
53.4,0.005,10.403,-1.276,-5.488,1.28,-5.793
53.45,-0.618,9.677,-1.075,-1.646,4.878,4.39
53.5,-0.675,10.314,-1.207,3.415,0.671,12.317
53.55,-0.182,10.032,-1.41,4.512,1.463,11.89
53.6,0.615,10.35,-1.753,1.585,1.22,1.22
53.65,0.644,9.572,-1.618,-1.585,1.768,-1.341
53.7,0.366,10.348,-1.499,0.366,0.366,-1.829
53.75,-0.103,10.111,-1.489,2.988,2.317,2.683
53.8,-0.117,9.689,-1.398,0.488,2.5,1.463
53.85,1.003,10.455,-1.731,-1.829,1.585,-1.463
53.9,0.12,9.462,-1.559,-3.476,2.012,-2.073
53.95,0.232,9.871,-1.264,2.5,3.415,-5.915
54.0,0.438,9.96,-1.741,2.317,2.134,-6.22
54.05,0.311,9.965,-1.286,15.488,3.232,-4.268
54.1,-0.189,9.91,-1.269,-0.427,3.415,2.988
54.15,0.273,10.075,-1.192,2.073,0.0,-0.61
54.2,0.742,10.381,-1.894,2.378,4.329,-3.659
54.25,0.0,9.996,-1.544,0.244,1.89,-2.622
54.3,-0.302,10.338,-1.597,-2.744,2.622,-1.585
54.35,0.074,10.072,-1.307,1.22,3.232,-2.378
54.4,-0.041,10.051,-1.197,2.317,3.659,-2.5
54.45,0.551,9.814,-1.391,0.488,4.939,-12.622
54.5,0.235,9.914,-1.554,3.841,3.171,-11.646
54.55,-0.306,9.663,-1.358,8.902,3.902,-9.207
54.6,-0.761,9.517,-1.41,14.329,5.122,-2.012
54.65,-0.136,10.171,-1.899,30.915,6.341,1.22
54.7,0.196,10.077,-2.018,12.134,7.256,-1.341
54.75,-0.017,10.048,-1.872,11.098,4.573,-0.671
54.8,-0.026,10.297,-2.078,10.915,4.146,-9.573
54.85,0.563,10.283,-2.55,8.963,3.659,-9.512
54.9,-0.575,9.764,-1.946,5.366,5.549,-10.549
54.95,-0.079,9.658,-1.891,10.244,1.646,-8.902
55.0,0.539,9.519,-1.958,14.451,5.976,-10.366
55.05,-0.17,9.905,-2.746,15.244,7.744,-11.768
55.1,-0.342,10.192,-2.715,9.695,4.329,-8.049
55.15,-0.539,10.436,-3.273,-2.744,2.256,-3.659
55.2,-0.692,10.084,-2.425,-6.22,0.671,2.866
55.25,-0.122,9.673,-2.059,1.402,2.805,-4.146
55.3,-0.45,9.653,-2.67,5.61,2.927,-2.073
55.35,0.177,10.096,-2.717,0.427,-0.305,2.073
55.4,0.115,10.123,-2.495,1.463,-2.744,-7.378
55.45,0.067,9.914,-2.301,2.805,-2.134,-4.024
55.5,-0.103,10.364,-2.648,1.89,-1.402,-7.073
55.55,-0.383,9.821,-2.885,0.061,-1.341,-3.476
55.6,-0.757,9.802,-2.526,3.293,-0.854,-3.902
55.65,-0.584,9.73,-2.562,4.878,-1.037,-2.561
55.7,-0.67,9.893,-2.931,5.061,-2.866,1.829
55.75,-0.393,10.032,-2.986,-0.488,-1.159,1.28
55.8,-0.764,10.051,-2.775,-2.5,0.427,4.268
55.85,-0.115,10.029,-2.526,0.915,-0.854,2.927
55.9,-0.56,10.025,-2.849,2.683,0.427,4.451
55.95,-0.622,9.811,-2.823,2.622,0.793,5.366
56.0,-0.589,9.831,-2.897,0.854,1.89,6.037
56.05,-0.543,10.072,-2.974,0.488,2.378,0.976
56.1,-0.601,9.835,-2.883,1.524,2.317,-0.549
56.15,0.175,9.677,-2.813,1.402,3.415,-2.012
56.2,-0.115,9.857,-3.0,0.122,1.707,-3.11
56.25,-0.134,10.075,-2.878,-0.549,2.988,-2.317
56.3,-0.113,9.843,-2.658,0.61,2.805,-2.012
56.35,-0.034,9.838,-2.761,1.037,2.134,-0.549
56.4,0.304,9.95,-3.026,-1.28,1.402,-14.817
56.45,0.06,9.864,-2.607,-2.134,-1.159,-4.268
56.5,-0.29,10.312,-3.053,-2.866,1.463,6.768
56.55,-0.132,9.859,-2.787,-1.829,1.159,6.463
56.6,-0.098,9.979,-3.024,0.732,0.305,1.951
56.65,0.005,9.895,-3.086,1.037,-0.793,-2.561
56.7,0.129,10.245,-2.94,-2.256,2.195,2.561
56.75,0.163,10.101,-2.871,-3.049,1.098,1.098
56.8,0.192,9.562,-2.806,-3.902,1.768,0.732
56.85,0.555,10.312,-2.72,-3.232,0.122,-1.28
56.9,0.105,10.245,-2.416,1.768,-0.732,-0.61
56.95,0.474,10.439,-3.086,-0.366,0.976,14.817
57.0,0.247,9.974,-3.065,-6.585,1.463,1.28
57.05,0.254,10.202,-2.761,-9.512,0.305,-2.317
57.1,-0.045,10.221,-2.605,-9.939,0.793,-2.195
57.15,0.192,9.548,-2.277,-7.012,0.488,-1.768
57.2,-0.251,9.859,-2.047,-0.366,2.256,-2.134
57.25,0.395,10.187,-2.591,5.244,1.768,-0.305
57.3,0.405,10.099,-2.904,2.866,2.439,0.671
57.35,0.388,9.814,-2.124,10.915,-3.72,1.037
57.4,0.129,10.171,-2.071,16.159,-10.549,-6.707
57.45,0.814,9.771,-3.139,12.073,-5.244,-4.634
57.5,0.091,10.075,-2.928,5.305,-7.378,-10.0
57.55,-0.026,9.711,-2.868,-1.768,-6.707,-5.305
57.6,0.019,9.658,-2.655,-1.524,-8.537,-3.902
57.65,0.244,9.919,-2.523,-2.988,-9.085,-3.476
57.7,-0.405,9.586,-2.224,0.549,-10.244,1.28
57.75,-0.311,11.032,-2.737,-6.585,-9.268,4.756
57.8,-0.309,9.5,-2.313,-3.78,-9.695,3.72
57.85,0.148,9.747,-2.258,-2.073,-7.805,6.463
57.9,0.855,10.058,-2.198,0.915,-7.195,5.305
57.95,0.101,9.716,-2.301,15.549,-5.427,9.207
58.0,0.259,10.132,-2.409,2.317,-6.463,12.622
58.05,0.311,10.542,-2.909,0.122,-1.951,5.427
58.1,1.295,10.252,-2.473,1.22,-15.427,-5.61
58.15,0.275,10.082,-2.648,-1.098,3.598,-2.073
58.2,0.577,10.005,-2.535,-1.707,1.22,-0.915
58.25,0.615,10.281,-2.567,0.488,3.659,-3.902
58.3,0.283,10.003,-2.66,0.183,1.707,-1.463
58.35,0.893,9.977,-2.83,0.183,3.049,-2.988
58.4,0.702,9.989,-2.444,-0.244,2.744,-2.073
58.45,0.558,10.015,-2.655,0.244,2.134,-2.378
58.5,0.79,10.082,-2.43,-0.244,3.11,-2.805
58.55,0.527,10.044,-2.535,0.183,2.317,-2.439
58.6,0.85,10.082,-2.464,-0.244,2.683,-2.5
58.65,0.113,9.936,-2.969,-2.073,3.659,7.439
58.7,0.5,9.828,-2.832,-0.671,2.866,6.22
58.75,1.061,10.159,-2.72,-0.183,2.927,3.354
58.8,0.991,10.025,-2.749,-1.463,5.0,-6.707
58.85,1.142,9.764,-2.205,-0.061,4.695,-3.232
58.9,0.733,10.439,-2.26,2.622,5.488,-4.878
58.95,1.13,9.649,-2.466,-2.073,5.671,-0.976
59.0,0.836,10.544,-2.641,-1.768,4.939,-0.976
59.05,1.12,10.154,-3.014,-1.098,5.305,-6.159
59.1,0.895,10.499,-2.887,-2.988,5.915,-2.866
59.15,0.939,9.718,-2.361,-3.598,10.244,-5.305
59.2,0.486,9.632,-2.231,-1.341,10.671,-3.537
59.25,0.462,10.338,-2.382,-3.293,10.305,-2.927
59.3,0.962,10.353,-2.61,-10.793,7.073,2.744
59.35,1.314,10.685,-2.282,-11.646,7.561,-0.549
59.4,1.216,10.542,-1.851,-3.415,1.951,-6.585
59.45,0.716,10.278,-2.397,-0.427,1.646,-1.037
59.5,0.654,10.216,-2.789,-7.256,1.037,-2.439
59.55,0.709,9.768,-1.712,-5.915,3.476,-3.476
59.6,0.836,10.051,-1.638,1.098,3.293,-9.451
59.65,0.682,10.439,-2.449,-4.085,1.768,-12.439
59.7,0.512,10.204,-2.26,-4.085,0.854,-14.512
59.75,0.445,10.07,-1.709,0.427,2.439,-29.878
59.8,-0.105,10.381,-2.152,2.683,2.439,-14.939
59.85,-0.242,10.029,-2.195,-2.317,2.561,-11.829
59.9,-0.144,9.658,-1.908,-2.256,5.732,-11.585
59.95,0.11,10.585,-1.949,-2.012,3.72,-9.329
60.0,-0.098,10.178,-2.033,-0.122,3.171,-9.756
60.05,-0.199,9.914,-2.076,1.524,2.256,-10.183
60.1,-0.563,10.123,-2.162,-15.61,3.171,-7.439
60.15,-0.079,9.878,-1.987,-0.366,4.878,-7.805
60.2,0.124,9.993,-2.102,-1.22,3.659,-7.927
60.25,-0.139,9.776,-1.607,0.793,3.537,-4.146
60.3,-0.213,9.962,-2.105,15.183,2.195,-3.659
60.35,-0.093,9.979,-1.92,-0.366,4.512,0.854
60.4,0.551,9.821,-1.961,-1.098,3.354,6.28
60.45,0.907,10.015,-2.105,0.366,1.768,2.378
60.5,-0.06,10.345,-2.109,1.585,3.354,7.134
60.55,0.026,10.027,-1.939,15.366,1.707,-0.915
60.6,0.081,9.665,-1.714,-0.549,3.415,-15.488
60.65,0.491,10.12,-2.358,0.671,2.134,-2.927
60.7,-0.045,9.847,-1.721,-1.89,3.841,-2.927
60.75,0.716,9.357,-2.011,-1.463,2.988,-3.049
60.8,0.17,10.101,-1.889,1.037,0.732,-3.049
60.85,0.031,10.06,-2.339,0.732,3.72,-0.854
60.9,-0.541,10.338,-2.502,-5.854,1.159,-2.073
60.95,0.153,10.161,-1.942,-4.756,1.646,-1.951
61.0,0.414,9.965,-1.748,1.463,2.927,-2.744
61.05,0.132,10.592,-1.583,-1.159,4.085,-3.902
61.1,-0.527,10.257,-2.361,-4.573,0.915,-1.707
61.15,0.108,9.22,-1.683,-2.134,3.049,-2.134
61.2,0.359,10.262,-1.97,1.585,1.28,-3.598
61.25,-0.079,10.496,-2.241,-2.256,4.268,-1.585
61.3,0.057,10.379,-2.174,-12.439,-0.61,-3.841
61.35,0.034,10.178,-1.669,-12.5,3.354,0.61
61.4,0.326,10.18,-1.508,-3.415,4.024,-3.354
61.45,0.287,10.053,-1.228,0.244,3.537,-2.256
61.5,-0.16,10.235,-1.76,-3.171,-2.073,-3.11
61.55,0.534,10.173,-1.264,-1.28,5.61,-0.366
61.6,0.266,10.297,-1.604,-3.598,2.744,-3.963
61.65,0.184,9.787,-1.293,-15.488,3.841,-1.646
61.7,-0.194,9.694,-1.238,3.293,0.122,-4.024
61.75,0.39,10.537,-1.458,16.402,-3.841,-19.451
61.8,0.594,10.942,-1.846,20.732,-0.305,-25.854
61.85,0.292,10.175,-2.626,12.866,4.329,-19.878
61.9,-1.025,10.93,-2.583,2.073,5.976,-6.22
61.95,-0.826,11.205,-2.085,-6.646,5.183,2.561
62.0,-0.366,10.862,-2.531,-8.049,6.28,1.829
62.05,-0.335,10.025,-1.729,0.427,2.805,4.573
62.1,-0.156,10.542,-1.987,-0.061,4.756,1.341
62.15,-0.433,10.379,-1.19,2.134,2.927,-0.793
62.2,-0.417,10.063,-1.788,2.256,4.695,3.293
62.25,-0.627,9.333,-1.805,9.634,8.171,-1.951
62.3,-0.522,9.766,-1.987,15.244,1.037,0.793
62.35,-0.23,10.183,-2.081,12.378,3.354,1.28
62.4,-0.043,9.586,-2.224,13.476,1.89,6.951
62.45,-0.563,9.342,-2.27,21.037,-6.951,18.049
62.5,-0.443,9.543,-2.808,19.878,-10.732,26.89
62.55,-0.242,10.63,-2.895,0.366,-11.28,29.817
62.6,0.69,9.615,-2.837,31.159,-12.866,25.976
62.65,2.691,10.42,-3.929,8.963,-1.098,-8.963
62.7,0.35,10.01,-3.982,-4.695,0.793,-7.012
62.75,0.857,10.171,-3.376,-11.646,-1.951,-6.646
62.8,0.388,10.185,-2.377,-6.951,-0.244,-16.524
62.85,1.061,9.361,-2.363,1.22,-2.988,-25.915
62.9,0.069,9.929,-2.478,2.073,-3.171,-8.293
62.95,-0.867,9.414,-2.796,3.72,-3.537,-4.146
63.0,0.333,9.668,-2.763,9.024,-1.098,-2.195
63.05,0.824,10.001,-3.098,7.561,-1.402,-1.524
63.1,0.232,9.934,-2.935,4.756,-2.561,-6.707
63.15,0.199,10.051,-3.807,-1.159,2.378,-8.476
63.2,-0.218,10.044,-3.294,-3.78,-2.378,-10.549
63.25,0.134,10.324,-3.261,-15.305,2.134,-9.085
63.3,0.201,10.321,-2.95,1.524,-4.329,-2.683
63.35,-0.742,10.381,-3.292,-2.5,-2.317,-8.171
63.4,-0.922,10.173,-2.971,-0.488,4.634,-0.488
63.45,-0.694,9.522,-2.571,3.354,0.305,1.22
63.5,0.321,9.448,-2.734,10.061,-1.463,-1.037
63.55,-0.759,10.76,-3.867,9.817,3.11,-0.122
63.6,-0.773,10.551,-3.936,6.524,4.146,8.354
63.65,-0.124,10.448,-4.02,-8.171,5.549,4.207
63.7,1.034,9.34,-3.089,-17.622,11.098,-2.744
63.75,0.034,10.178,-3.529,-16.768,6.098,0.244
63.8,0.034,8.832,-3.383,-11.951,9.756,1.463
63.85,-0.153,10.405,-2.188,-9.085,9.451,-15.61
63.9,0.4,9.558,-1.949,-3.171,6.037,-1.037
63.95,0.565,9.843,-3.019,1.646,4.878,-2.012
64.0,-0.417,9.957,-2.931,-0.427,9.695,-1.28
64.05,0.632,9.285,-3.649,-4.39,10.305,-0.671
64.1,0.273,10.637,-2.72,1.707,8.232,15.427
64.15,0.857,10.089,-2.65,0.061,10.61,-1.768
64.2,0.455,9.874,-2.988,-5.366,14.634,-1.341
64.25,0.467,9.208,-2.447,-5.976,9.756,-0.854
64.3,-0.306,10.384,-2.416,2.073,2.134,-3.11
64.35,0.261,10.434,-2.313,5.854,1.341,-1.341
64.4,0.371,9.924,-3.017,5.183,1.402,2.683
64.45,0.694,9.62,-2.741,1.341,3.841,-3.293
64.5,1.367,9.996,-2.655,-1.524,0.488,-6.402
64.55,0.967,10.764,-3.053,-5.915,1.646,-14.024
64.6,1.07,9.761,-1.884,-5.793,3.902,-13.659
64.65,0.093,9.708,-2.564,-1.037,-1.28,-14.146
64.7,0.567,9.864,-2.662,-1.585,-1.768,-17.439
64.75,0.192,10.683,-2.576,-1.28,15.183,-10.366
64.8,-0.754,10.343,-1.65,3.78,-0.671,-12.439
64.85,-0.366,9.309,-2.428,3.72,-0.488,-10.305
64.9,-1.286,10.649,-3.345,5.366,-1.646,-11.098
64.95,-0.488,10.197,-2.428,1.646,-0.061,-11.28
65.0,-0.541,10.379,-2.61,9.085,-1.159,-11.22
65.05,-0.654,11.31,-2.433,12.073,-5.366,-4.268
65.1,-0.101,9.591,-2.607,11.646,-3.72,-6.22
65.15,-0.285,10.391,-3.491,7.378,0.61,-10.915
65.2,-0.627,10.017,-3.184,-0.854,3.415,-9.878
65.25,-1.81,10.324,-2.708,1.707,1.463,1.829
65.3,-1.463,9.823,-2.89,1.646,0.854,-1.22
65.35,-0.867,9.632,-3.17,1.098,3.11,3.537
65.4,0.067,9.637,-2.931,1.28,4.756,-3.537
65.45,-1.628,9.773,-2.919,2.866,1.402,3.598
65.5,-0.213,9.826,-2.899,6.829,1.037,3.963
65.55,0.309,9.29,-3.668,0.732,3.841,-1.341
65.6,-0.18,10.053,-3.575,-5.488,5.915,1.463
65.65,-0.031,9.826,-3.61,-13.293,5.854,3.11
65.7,-0.034,10.556,-3.074,-13.232,6.098,3.049
65.75,-0.555,10.245,-2.82,-7.134,2.927,-9.573
65.8,-0.79,10.108,-2.409,-4.695,-15.366,8.171
65.85,-0.048,9.807,-2.164,-2.805,2.073,10.183
65.9,-0.261,9.232,-2.136,-0.122,4.756,9.756
65.95,-0.091,9.515,-2.672,-2.073,3.293,3.78
66.0,0.278,10.163,-3.412,-8.354,3.11,0.549
66.05,0.144,9.562,-2.289,-9.573,2.622,-1.159
66.1,-0.443,9.471,-2.744,-2.988,4.695,10.976
66.15,-0.273,10.168,-3.057,-8.171,4.695,9.268
66.2,0.613,9.505,-2.186,-0.061,0.183,6.098
66.25,1.02,9.79,-2.492,12.439,1.524,-7.622
66.3,0.479,10.221,-3.223,2.866,0.305,-7.134
66.35,-0.481,9.72,-3.098,-6.22,3.049,-1.951
66.4,0.345,9.811,-2.492,-5.427,2.317,0.427
66.45,0.876,9.534,-1.937,3.354,5.61,-6.28
66.5,0.28,9.78,-2.552,3.049,2.317,-4.329
66.55,0.369,9.833,-2.95,-3.537,0.976,1.463
66.6,0.077,10.523,-2.413,-5.122,15.549,-0.671
66.65,0.63,9.864,-2.44,3.78,1.341,-14.146
66.7,1.338,10.171,-1.822,4.817,4.207,-0.61
66.75,1.202,9.967,-2.696,8.659,2.561,-3.293
66.8,-0.189,9.74,-2.564,10.488,0.61,2.256
66.85,0.943,9.855,-3.225,13.902,-0.793,-1.768
66.9,0.728,10.221,-3.247,18.293,3.232,-2.805
66.95,-0.081,10.283,-3.287,13.963,2.439,1.646
67.0,0.206,9.811,-3.393,10.488,2.195,2.012
67.05,0.436,9.936,-3.505,8.598,3.72,-5.915
67.1,0.424,9.965,-3.67,11.707,-0.366,-5.061
67.15,-0.041,10.183,-3.862,7.744,-1.098,-0.366
67.2,0.52,9.895,-3.847,6.646,-13.963,-2.378
67.25,0.237,9.974,-3.618,4.878,-15.61,-4.207
67.3,0.055,9.871,-3.603,4.329,0.366,-3.232
67.35,0.4,10.099,-3.754,3.902,-15.549,-4.939
67.4,0.12,9.907,-3.713,2.317,1.951,-1.037
67.45,0.33,9.993,-3.917,-2.805,2.744,-0.976
